編號,經度,緯度,事件類別,CBI值
111_A2_1-6_2999,120.615946,24.182604,A2,1
111_A2_1-6_3000,121.528812,24.974702,A2,1
111_A2_1-6_3001,121.738919,25.093262,A2,1
111_A2_1-6_3002,121.640261,25.06558,A2,1
111_A2_1-6_3003,120.435256,23.706052,A2,1
111_A2_1-6_3004,120.335168,22.597721,A2,1
111_A2_1-6_3005,121.293789,25.011392,A2,1
111_A2_1-6_3006,121.297433,24.964439,A2,1
111_A2_1-6_3007,120.683897,23.97674,A2,1
111_A2_1-6_3008,121.185874,24.825934,A2,1
111_A2_1-6_3009,121.204702,24.946079,A2,1
111_A2_1-6_3010,121.487827,25.081881,A2,1
111_A2_1-6_3011,120.771866,24.412955,A2,1
111_A2_1-6_3012,120.976162,24.794854,A2,1
111_A2_1-6_3013,121.511401,25.059156,A2,1
111_A2_1-6_3014,120.296438,22.637879,A2,1
111_A2_1-6_3015,121.659978,25.063568,A2,1
111_A2_1-6_3016,121.487952,24.999892,A2,1
111_A2_1-6_3017,120.70189,24.08599,A2,1
111_A2_1-6_3018,120.652969,24.275052,A2,1
111_A2_1-6_3019,121.517053,25.005393,A2,1
111_A2_1-6_3020,120.577723,22.617017,A2,1
111_A2_1-6_3021,121.596319,23.984983,A2,1
111_A2_1-6_3022,120.637594,23.915806,A2,1
111_A2_1-6_3023,120.595038,24.10926,A2,1
111_A2_1-6_3024,120.724725,24.157652,A2,1
111_A2_1-6_3025,121.544681,25.054543,A2,1
111_A2_1-6_3026,120.549405,23.518019,A2,1
111_A2_1-6_3027,121.739349,25.129294,A2,1
111_A2_1-6_3028,121.712946,25.096286,A2,1
111_A2_1-6_3029,121.298619,25.016089,A2,1
111_A2_1-6_3030,120.627443,24.346715,A2,1
111_A2_1-6_3031,121.704584,24.73714,A2,1
111_A2_1-6_3032,121.761364,25.12781,A2,1
111_A2_1-6_3033,121.335008,24.996757,A2,1
111_A2_1-6_3034,120.372171,22.630075,A2,1
111_A2_1-6_3035,121.713803,25.095646,A2,1
111_A2_1-6_3036,120.260669,23.035101,A2,1
111_A2_1-6_3037,120.336479,23.510437,A2,1
111_A2_1-6_3038,121.511173,25.038892,A2,1
111_A2_1-6_3039,121.42531,25.016662,A2,1
111_A2_1-6_3040,121.453197,25.049528,A2,1
111_A2_1-6_3041,121.537644,25.011696,A2,1
111_A2_1-6_3042,121.532877,25.038398,A2,1
111_A2_1-6_3043,120.567615,23.962623,A2,1
111_A2_1-6_3044,120.567548,23.962573,A2,1
111_A2_1-6_3045,121.226457,24.930827,A2,1
111_A2_1-6_3046,121.369335,25.051466,A2,1
111_A2_1-6_3047,121.468777,25.000162,A2,1
111_A2_1-6_3048,121.403272,25.018755,A2,1
111_A2_1-6_3049,120.665268,24.146718,A2,1
111_A2_1-6_3050,121.002066,24.88737,A2,1
111_A2_1-6_3051,121.550769,24.984149,A2,1
111_A2_1-6_3052,121.463655,25.088732,A2,1
111_A2_1-6_3053,121.474718,25.027338,A2,1
111_A2_1-6_3054,120.996256,24.77948,A2,1
111_A2_1-6_3055,120.276746,23.110951,A2,1
111_A2_1-6_3056,121.308413,24.996209,A2,1
111_A2_1-6_3057,121.548979,25.027085,A2,1
111_A2_1-6_3058,121.489461,25.087112,A2,1
111_A2_1-6_3059,120.320892,23.853564,A2,1
111_A2_1-6_3060,121.44302,25.172375,A2,1
111_A2_1-6_3061,120.854646,23.815515,A2,1
111_A2_1-6_3062,120.683771,24.110257,A2,1
111_A2_1-6_3063,121.270371,24.887668,A2,1
111_A2_1-6_3064,121.226833,24.958227,A2,1
111_A2_1-6_3065,121.508864,25.044212,A2,1
111_A2_1-6_3066,120.699713,23.976133,A2,1
111_A2_1-6_3067,121.562224,24.987746,A2,1
111_A2_1-6_3068,121.485219,25.077454,A2,1
111_A2_1-6_3069,121.747028,24.74201,A2,1
111_A2_1-6_3070,121.561842,25.085327,A2,1
111_A2_1-6_3071,121.780489,25.128473,A2,1
111_A2_1-6_3072,121.550393,25.000133,A2,1
111_A2_1-6_3073,121.519182,25.109172,A2,1
111_A2_1-6_3074,121.454057,25.180084,A2,1
111_A2_1-6_3075,121.314733,24.987793,A2,1
111_A2_1-6_3076,120.254214,23.037014,A2,1
111_A2_1-6_3077,121.453127,24.982363,A2,1
111_A2_1-6_3078,121.728046,25.022616,A2,1
111_A2_1-6_3079,121.308645,24.993121,A2,1
111_A2_1-6_3080,120.964279,24.801969,A2,1
111_A2_1-6_3081,121.313061,25.011147,A2,1
111_A2_1-6_3082,121.522816,25.05507,A2,1
111_A2_1-6_3083,121.454769,25.004306,A2,1
111_A2_1-6_3084,121.423871,25.020713,A2,1
111_A2_1-6_3085,120.963577,24.806902,A2,1
111_A2_1-6_3086,121.25335,24.919702,A2,1
111_A2_1-6_3087,120.491458,22.588463,A2,1
111_A2_1-6_3088,121.500106,24.98995,A2,1
111_A2_1-6_3089,120.63845,24.408939,A2,1
111_A2_1-6_3090,120.434162,23.715204,A2,1
111_A2_1-6_3091,121.355225,24.988249,A2,1
111_A2_1-6_3092,121.440334,25.153496,A2,1
111_A2_1-6_3093,121.286856,24.929249,A2,1
111_A2_1-6_3094,121.738616,25.145924,A2,1
111_A2_1-6_3095,121.519038,25.058539,A2,1
111_A2_1-6_3096,121.553076,25.053954,A2,1
111_A2_1-6_3097,120.704141,24.106536,A2,1
111_A2_1-6_3098,121.526302,25.042128,A2,1
111_A2_1-6_3099,121.767441,24.677297,A2,1
111_A2_1-6_3100,121.350924,24.814665,A2,1
111_A2_1-6_3101,120.346539,23.554467,A2,1
111_A2_1-6_3102,120.254927,22.999431,A2,1
111_A2_1-6_3103,121.478512,25.005638,A2,1
111_A2_1-6_3104,121.752538,24.75551,A2,1
111_A2_1-6_3105,121.445511,25.170173,A2,1
111_A2_1-6_3106,121.737009,25.126129,A2,1
111_A2_1-6_3107,121.477854,25.005796,A2,1
111_A2_1-6_3108,121.236346,24.988729,A2,1
111_A2_1-6_3109,120.559327,24.236398,A2,1
111_A2_1-6_3110,121.310844,24.989699,A2,1
111_A2_1-6_3111,120.968601,24.806543,A2,1
111_A2_1-6_3112,120.651727,24.114447,A2,1
111_A2_1-6_3113,120.290052,23.132447,A2,1
111_A2_1-6_3114,121.505186,25.037733,A2,1
111_A2_1-6_3115,121.615396,25.066097,A2,1
111_A2_1-6_3116,120.308978,22.617297,A2,1
111_A2_1-6_3117,121.258078,25.07623,A2,1
111_A2_1-6_3118,121.517827,24.982954,A2,1
111_A2_1-6_3119,121.276527,24.897918,A2,1
111_A2_1-6_3120,121.481776,25.00232,A2,1
111_A2_1-6_3121,121.225593,24.953629,A2,1
111_A2_1-6_3122,121.474412,25.010716,A2,1
111_A2_1-6_3123,121.294982,24.955491,A2,1
111_A2_1-6_3124,121.712377,25.140415,A2,1
111_A2_1-6_3125,120.666131,24.111932,A2,1
111_A2_1-6_3126,121.297118,24.930957,A2,1
111_A2_1-6_3127,120.480081,22.67907,A2,1
111_A2_1-6_3128,121.430461,25.071275,A2,1
111_A2_1-6_3129,121.522546,25.012497,A2,1
111_A2_1-6_3130,121.563413,24.989156,A2,1
111_A2_1-6_3131,121.311508,25.007875,A2,1
111_A2_1-6_3132,121.500452,25.127672,A2,1
111_A2_1-6_3133,120.682508,24.192003,A2,1
111_A2_1-6_3134,120.234481,22.97174,A2,1
111_A2_1-6_3135,120.914645,24.693028,A2,1
111_A2_1-6_3136,121.800122,24.639209,A2,1
111_A2_1-6_3137,120.325468,22.593264,A2,1
111_A2_1-6_3138,120.236176,23.187964,A2,1
111_A2_1-6_3139,121.244377,24.969619,A2,1
111_A2_1-6_3140,120.54501,24.151791,A2,1
111_A2_1-6_3141,121.590207,23.98827,A2,1
111_A2_1-6_3142,121.244062,24.925828,A2,1
111_A2_1-6_3143,121.290085,25.01905,A2,1
111_A2_1-6_3144,120.540192,24.068261,A2,1
111_A2_1-6_3145,120.500093,22.6861,A2,1
111_A2_1-6_3146,120.714316,24.251727,A2,1
111_A2_1-6_3147,120.684578,23.980931,A2,1
111_A2_1-6_3148,121.563624,25.027093,A2,1
111_A2_1-6_3149,120.244788,23.013621,A2,1
111_A2_1-6_3150,121.366743,24.935135,A2,1
111_A2_1-6_3151,121.46693,25.126883,A2,1
111_A2_1-6_3152,120.42776,23.696797,A2,1
111_A2_1-6_3153,121.138764,22.838713,A2,1
111_A2_1-6_3154,121.523332,25.064879,A2,1
111_A2_1-6_3155,121.513222,25.009273,A2,1
111_A2_1-6_3156,120.442531,23.337406,A2,1
111_A2_1-6_3157,120.29671,22.621725,A2,1
111_A2_1-6_3158,120.731261,24.249697,A2,1
111_A2_1-6_3159,121.572833,25.045488,A2,1
111_A2_1-6_3160,120.333665,22.688983,A2,1
111_A2_1-6_3161,121.761074,25.143376,A2,1
111_A2_1-6_3162,120.688113,24.151003,A2,1
111_A2_1-6_3163,121.433671,25.064995,A2,1
111_A2_1-6_3164,121.253224,24.929928,A2,1
111_A2_1-6_3165,118.307691,24.418488,A2,1
111_A2_1-6_3166,120.483806,22.561739,A2,1
111_A2_1-6_3167,120.684272,23.987862,A2,1
111_A2_1-6_3168,120.96142,24.819823,A2,1
111_A2_1-6_3169,121.106697,24.722102,A2,1
111_A2_1-6_3170,120.942764,24.836975,A2,1
111_A2_1-6_3171,121.544079,24.997335,A2,1
111_A2_1-6_3172,120.54257,24.069743,A2,1
111_A2_1-6_3173,121.239139,24.956791,A2,1
111_A2_1-6_3174,121.300767,24.966111,A2,1
111_A2_1-6_3175,121.161174,24.90926,A2,1
111_A2_1-6_3176,120.295828,22.793418,A2,1
111_A2_1-6_3177,120.543136,24.07115,A2,1
111_A2_1-6_3178,121.606996,25.064534,A2,1
111_A2_1-6_3179,120.26771,23.109761,A2,1
111_A2_1-6_3180,120.22935,22.999525,A2,1
111_A2_1-6_3181,121.753794,24.762647,A2,1
111_A2_1-6_3182,121.43872,25.183503,A2,1
111_A2_1-6_3183,121.772037,24.678082,A2,1
111_A2_1-6_3184,120.968745,24.803238,A2,1
111_A2_1-6_3185,120.43363,24.055857,A2,1
111_A2_1-6_3186,120.200104,23.004026,A2,1
111_A2_1-6_3187,121.442085,25.002836,A2,1
111_A2_1-6_3188,121.574349,25.081843,A2,1
111_A2_1-6_3189,121.387355,25.077621,A2,1
111_A2_1-6_3190,121.556051,25.000274,A2,1
111_A2_1-6_3191,120.539408,22.553217,A2,1
111_A2_1-6_3192,121.28189,24.993287,A2,1
111_A2_1-6_3193,120.233696,22.990153,A2,1
111_A2_1-6_3194,121.576875,25.038846,A2,1
111_A2_1-6_3195,121.77099,24.670925,A2,1
111_A2_1-6_3196,121.334033,24.993311,A2,1
111_A2_1-6_3197,120.328104,22.639526,A2,1
111_A2_1-6_3198,120.356506,22.676394,A2,1
111_A2_1-6_3199,120.745785,22.005051,A2,1
111_A2_1-6_3200,120.317597,22.743364,A2,1
111_A2_1-6_3201,120.300091,22.663835,A2,1
111_A2_1-6_3202,120.542079,23.95351,A2,1
111_A2_1-6_3203,120.246764,22.989955,A2,1
111_A2_1-6_3204,120.646388,24.178224,A2,1
111_A2_1-6_3205,121.373977,25.056949,A2,1
111_A2_1-6_3206,120.697195,23.949,A2,1
111_A2_1-6_3207,120.652203,24.443022,A2,1
111_A2_1-6_3208,121.310699,25.005745,A2,1
111_A2_1-6_3209,120.393181,22.612269,A2,1
111_A2_1-6_3210,120.440099,24.063509,A2,1
111_A2_1-6_3211,120.30034,22.630923,A2,1
111_A2_1-6_3212,120.612191,23.992408,A2,1
111_A2_1-6_3213,121.480518,25.080903,A2,1
111_A2_1-6_3214,120.210864,22.994444,A2,1
111_A2_1-6_3215,121.290815,25.049605,A2,1
111_A2_1-6_3216,121.725223,25.138973,A2,1
111_A2_1-6_3217,121.522886,25.058091,A2,1
111_A2_1-6_3218,120.707926,23.987427,A2,1
111_A2_1-6_3219,120.822861,24.312154,A2,1
111_A2_1-6_3220,120.231636,23.008443,A2,1
111_A2_1-6_3221,121.475285,25.08379,A2,1
111_A2_1-6_3222,120.225762,22.916386,A2,1
111_A2_1-6_3223,120.372429,23.898946,A2,1
111_A2_1-6_3224,121.48361,24.994699,A2,1
111_A2_1-6_3225,121.456132,25.009834,A2,1
111_A2_1-6_3226,121.442994,25.000146,A2,1
111_A2_1-6_3227,121.728167,24.746218,A2,1
111_A2_1-6_3228,120.347513,23.560915,A2,1
111_A2_1-6_3229,120.580344,24.085193,A2,1
111_A2_1-6_3230,120.644989,24.15113,A2,1
111_A2_1-6_3231,121.512709,25.060725,A2,1
111_A2_1-6_3232,120.544519,24.083008,A2,1
111_A2_1-6_3233,121.628447,25.069795,A2,1
111_A2_1-6_3234,121.450182,24.994829,A2,1
111_A2_1-6_3235,121.492562,25.002934,A2,1
111_A2_1-6_3236,120.511616,22.701389,A2,1
111_A2_1-6_3237,120.966393,24.803772,A2,1
111_A2_1-6_3238,121.311426,24.994237,A2,1
111_A2_1-6_3239,121.429162,25.160811,A2,1
111_A2_1-6_3240,121.29733,24.931392,A2,1
111_A2_1-6_3241,120.914448,24.675681,A2,1
111_A2_1-6_3242,121.467024,24.982589,A2,1
111_A2_1-6_3243,120.66618,24.155894,A2,1
111_A2_1-6_3244,121.552512,25.032553,A2,1
111_A2_1-6_3245,121.52303,25.056428,A2,1
111_A2_1-6_3246,120.925575,24.847808,A2,1
111_A2_1-6_3247,121.511612,24.992091,A2,1
111_A2_1-6_3248,121.493898,25.026974,A2,1
111_A2_1-6_3249,120.293382,23.028227,A2,1
111_A2_1-6_3250,121.306909,25.008261,A2,1
111_A2_1-6_3251,121.1649,24.958786,A2,1
111_A2_1-6_3252,120.740752,22.003186,A2,1
111_A2_1-6_3253,120.2187,23.029574,A2,1
111_A2_1-6_3254,120.441338,23.717729,A2,1
111_A2_1-6_3255,121.005043,24.781054,A2,1
111_A2_1-6_3256,120.454273,22.470955,A2,1
111_A2_1-6_3257,120.947792,23.97128,A2,1
111_A2_1-6_3258,121.509536,24.961125,A2,1
111_A2_1-6_3259,120.4954,24.10704,A2,1
111_A2_1-6_3260,121.746722,25.134518,A2,1
111_A2_1-6_3261,121.45197,25.053213,A2,1
111_A2_1-6_3262,121.537958,25.028927,A2,1
111_A2_1-6_3263,120.328111,22.593814,A2,1
111_A2_1-6_3264,120.541418,23.920825,A2,1
111_A2_1-6_3265,121.574057,25.040365,A2,1
111_A2_1-6_3266,120.509788,22.67107,A2,1
111_A2_1-6_3267,120.682023,24.223985,A2,1
111_A2_1-6_3268,121.298474,24.938298,A2,1
111_A2_1-6_3269,121.637568,25.221707,A2,1
111_A2_1-6_3270,121.226307,24.871573,A2,1
111_A2_1-6_3271,121.297846,25.004957,A2,1
111_A2_1-6_3272,120.636713,24.145784,A2,1
111_A2_1-6_3273,121.427116,24.991992,A2,1
111_A2_1-6_3274,120.267979,23.315705,A2,1
111_A2_1-6_3275,120.31225,22.754706,A2,1
111_A2_1-6_3276,121.409927,24.930502,A2,1
111_A2_1-6_3277,120.646101,24.176603,A2,1
111_A2_1-6_3278,121.739497,24.792855,A2,1
111_A2_1-6_3279,121.583557,23.972398,A2,1
111_A2_1-6_3280,121.768231,24.675825,A2,1
111_A2_1-6_3281,120.969641,24.77464,A2,1
111_A2_1-6_3282,120.257157,22.942806,A2,1
111_A2_1-6_3283,121.503549,25.062759,A2,1
111_A2_1-6_3284,120.467596,24.143591,A2,1
111_A2_1-6_3285,120.328838,22.731265,A2,1
111_A2_1-6_3286,120.699498,24.124018,A2,1
111_A2_1-6_3287,121.522504,25.080736,A2,1
111_A2_1-6_3288,121.472026,25.085179,A2,1
111_A2_1-6_3289,121.521019,25.027553,A2,1
111_A2_1-6_3290,121.251657,24.921453,A2,1
111_A2_1-6_3291,120.304506,23.303538,A2,1
111_A2_1-6_3292,120.585514,24.360645,A2,1
111_A2_1-6_3293,121.295381,24.908174,A2,1
111_A2_1-6_3294,121.276654,24.982171,A2,1
111_A2_1-6_3295,121.478537,24.999417,A2,1
111_A2_1-6_3296,120.42491,23.705538,A2,1
111_A2_1-6_3297,120.699432,24.096691,A2,1
111_A2_1-6_3298,121.289302,25.021025,A2,1
111_A2_1-6_3299,121.518494,25.0952,A2,1
111_A2_1-6_3300,120.723683,24.294684,A2,1
111_A2_1-6_3301,121.49561,25.072254,A2,1
111_A2_1-6_3302,121.513774,25.056881,A2,1
111_A2_1-6_3303,120.679285,24.14731,A2,1
111_A2_1-6_3304,119.679122,23.558025,A2,1
111_A2_1-6_3305,120.430403,22.563551,A2,1
111_A2_1-6_3306,120.23092,23.002731,A2,1
111_A2_1-6_3307,121.759366,24.675562,A2,1
111_A2_1-6_3308,120.505511,24.209418,A2,1
111_A2_1-6_3309,121.562586,25.028395,A2,1
111_A2_1-6_3310,120.475192,24.048826,A2,1
111_A2_1-6_3311,120.440822,23.485932,A2,1
111_A2_1-6_3312,120.46133,23.470206,A2,1
111_A2_1-6_3313,120.928607,24.788312,A2,1
111_A2_1-6_3314,120.639758,24.139483,A2,1
111_A2_1-6_3315,120.929287,24.841075,A2,1
111_A2_1-6_3316,121.303972,25.020376,A2,1
111_A2_1-6_3317,120.457463,23.596989,A2,1
111_A2_1-6_3318,121.654156,25.063147,A2,1
111_A2_1-6_3319,120.544283,22.585005,A2,1
111_A2_1-6_3320,121.563193,25.060925,A2,1
111_A2_1-6_3321,120.601863,23.952058,A2,1
111_A2_1-6_3322,121.506371,24.994727,A2,1
111_A2_1-6_3323,121.741867,25.129261,A2,1
111_A2_1-6_3324,121.46487,25.025929,A2,1
111_A2_1-6_3325,121.604193,25.002124,A2,1
111_A2_1-6_3326,120.381167,22.510103,A2,1
111_A2_1-6_3327,120.218522,23.064849,A2,1
111_A2_1-6_3328,120.550592,23.887089,A2,1
111_A2_1-6_3329,121.477221,25.08128,A2,1
111_A2_1-6_3330,120.246444,23.010481,A2,1
111_A2_1-6_3331,121.773758,24.672076,A2,1
111_A2_1-6_3332,121.490532,24.990717,A2,1
111_A2_1-6_3333,121.341576,24.996421,A2,1
111_A2_1-6_3334,121.553092,25.020712,A2,1
111_A2_1-6_3335,121.371497,24.950228,A2,1
111_A2_1-6_3336,120.267666,23.024717,A2,1
111_A2_1-6_3337,121.373193,25.074696,A2,1
111_A2_1-6_3338,121.610291,25.055145,A2,1
111_A2_1-6_3339,120.973718,24.845234,A2,1
111_A2_1-6_3340,121.460697,25.00717,A2,1
111_A2_1-6_3341,121.573682,24.991278,A2,1
111_A2_1-6_3342,120.895473,24.700795,A2,1
111_A2_1-6_3343,121.426541,25.017514,A2,1
111_A2_1-6_3344,120.4968,22.92197,A2,1
111_A2_1-6_3345,121.301169,24.989128,A2,1
111_A2_1-6_3346,120.326291,22.643789,A2,1
111_A2_1-6_3347,120.469969,24.019743,A2,1
111_A2_1-6_3348,121.452485,25.03939,A2,1
111_A2_1-6_3349,120.994212,24.875459,A2,1
111_A2_1-6_3350,120.536702,24.051299,A2,1
111_A2_1-6_3351,120.970045,24.804181,A2,1
111_A2_1-6_3352,121.748978,24.773302,A2,1
111_A2_1-6_3353,121.477755,25.023042,A2,1
111_A2_1-6_3354,120.302184,22.634589,A2,1
111_A2_1-6_3355,120.499526,24.110028,A2,1
111_A2_1-6_3356,120.331136,22.733316,A2,1
111_A2_1-6_3357,120.602275,22.821233,A2,1
111_A2_1-6_3358,120.308785,22.645055,A2,1
111_A2_1-6_3359,121.202846,24.957224,A2,1
111_A2_1-6_3360,121.477555,25.015951,A2,1
111_A2_1-6_3361,120.3609,22.63223,A2,1
111_A2_1-6_3362,121.227986,24.947038,A2,1
111_A2_1-6_3363,120.680837,23.978012,A2,1
111_A2_1-6_3364,120.176855,23.024434,A2,1
111_A2_1-6_3365,120.1767,23.162349,A2,1
111_A2_1-6_3366,121.44643,25.169153,A2,1
111_A2_1-6_3367,121.29675,25.046071,A2,1
111_A2_1-6_3368,121.472617,25.009087,A2,1
111_A2_1-6_3369,120.538566,22.54944,A2,1
111_A2_1-6_3370,120.688484,24.135263,A2,1
111_A2_1-6_3371,121.499124,25.036801,A2,1
111_A2_1-6_3372,120.215645,23.041131,A2,1
111_A2_1-6_3373,120.550227,24.078873,A2,1
111_A2_1-6_3374,120.292244,22.661086,A2,1
111_A2_1-6_3375,120.571428,24.240209,A2,1
111_A2_1-6_3376,120.720811,24.258311,A2,1
111_A2_1-6_3377,120.164437,22.991666,A2,1
111_A2_1-6_3378,120.332817,22.651173,A2,1
111_A2_1-6_3379,121.561986,25.029115,A2,1
111_A2_1-6_3380,120.814859,24.546058,A2,1
111_A2_1-6_3381,120.490567,24.143697,A2,1
111_A2_1-6_3382,120.615408,24.147665,A2,1
111_A2_1-6_3383,121.542779,24.953206,A2,1
111_A2_1-6_3384,120.660243,24.149098,A2,1
111_A2_1-6_3385,121.439879,24.974871,A2,1
111_A2_1-6_3386,120.644156,24.174043,A2,1
111_A2_1-6_3387,121.357822,24.995733,A2,1
111_A2_1-6_3388,121.738742,25.096176,A2,1
111_A2_1-6_3389,120.237408,22.97578,A2,1
111_A2_1-6_3390,120.955545,24.804736,A2,1
111_A2_1-6_3391,120.349088,22.613489,A2,1
111_A2_1-6_3392,120.587908,24.192106,A2,1
111_A2_1-6_3393,120.483139,22.668139,A2,1
111_A2_1-6_3394,121.542326,25.047151,A2,1
111_A2_1-6_3395,120.318935,22.617326,A2,1
111_A2_1-6_3396,121.206745,24.95461,A2,1
111_A2_1-6_3397,120.479655,22.665241,A2,1
111_A2_1-6_3398,120.128855,23.036312,A2,1
111_A2_1-6_3399,120.350401,22.56825,A2,1
111_A2_1-6_3400,120.456947,23.472478,A2,1
111_A2_1-6_3401,121.459479,25.151096,A2,1
111_A2_1-6_3402,120.714283,24.248118,A2,1
111_A2_1-6_3403,120.463999,22.462182,A2,1
111_A2_1-6_3404,121.636142,25.222383,A2,1
111_A2_1-6_3405,120.571288,23.966737,A2,1
111_A2_1-6_3406,121.303826,24.962069,A2,1
111_A2_1-6_3407,121.255776,24.927614,A2,1
111_A2_1-6_3408,120.927164,24.789452,A2,1
111_A2_1-6_3409,120.314744,22.615213,A2,1
111_A2_1-6_3410,121.269493,25.009161,A2,1
111_A2_1-6_3411,120.440425,23.710028,A2,1
111_A2_1-6_3412,121.618848,23.982281,A2,1
111_A2_1-6_3413,120.334872,22.638028,A2,1
111_A2_1-6_3414,120.994231,24.869536,A2,1
111_A2_1-6_3415,120.800989,21.944079,A2,1
111_A2_1-6_3416,121.593825,25.080175,A2,1
111_A2_1-6_3417,120.788617,23.829058,A2,1
111_A2_1-6_3418,120.596003,22.638415,A2,1
111_A2_1-6_3419,121.266614,25.020557,A2,1
111_A2_1-6_3420,120.28375,22.661428,A2,1
111_A2_1-6_3421,121.144709,24.916358,A2,1
111_A2_1-6_3422,120.3085,22.63317,A2,1
111_A2_1-6_3423,121.452721,25.053784,A2,1
111_A2_1-6_3424,121.502843,25.123815,A2,1
111_A2_1-6_3425,120.544517,24.071156,A2,1
111_A2_1-6_3426,121.079053,24.885642,A2,1
111_A2_1-6_3427,121.263864,24.904356,A2,1
111_A2_1-6_3428,121.481755,25.079592,A2,1
111_A2_1-6_3429,121.132825,22.741664,A2,1
111_A2_1-6_3430,120.830063,24.251432,A2,1
111_A2_1-6_3431,121.352466,24.987669,A2,1
111_A2_1-6_3432,120.48054,23.948808,A2,1
111_A2_1-6_3433,120.99583,24.931197,A2,1
111_A2_1-6_3434,120.69404,24.161538,A2,1
111_A2_1-6_3435,120.616116,24.349921,A2,1
111_A2_1-6_3436,120.30768,22.635261,A2,1
111_A2_1-6_3437,121.015145,24.829287,A2,1
111_A2_1-6_3438,120.208045,22.997523,A2,1
111_A2_1-6_3439,120.327137,22.961973,A2,1
111_A2_1-6_3440,120.320222,23.853456,A2,1
111_A2_1-6_3441,120.34842,23.559339,A2,1
111_A2_1-6_3442,120.915295,24.767997,A2,1
111_A2_1-6_3443,120.556307,23.749763,A2,1
111_A2_1-6_3444,120.494633,22.677398,A2,1
111_A2_1-6_3445,121.50138,25.258104,A2,1
111_A2_1-6_3446,121.570074,25.053927,A2,1
111_A2_1-6_3447,120.493301,22.777643,A2,1
111_A2_1-6_3448,121.541605,25.137752,A2,1
111_A2_1-6_3449,121.475164,25.003308,A2,1
111_A2_1-6_3450,121.313011,24.990519,A2,1
111_A2_1-6_3451,121.30832,24.982541,A2,1
111_A2_1-6_3452,121.455972,25.01454,A2,1
111_A2_1-6_3453,121.494757,24.994516,A2,1
111_A2_1-6_3454,121.447049,25.170668,A2,1
111_A2_1-6_3455,121.441934,25.18246,A2,1
111_A2_1-6_3456,121.46515,25.083358,A2,1
111_A2_1-6_3457,120.61727,23.352379,A2,1
111_A2_1-6_3458,121.291419,24.995648,A2,1
111_A2_1-6_3459,120.576842,23.96891,A2,1
111_A2_1-6_3460,120.39074,23.678679,A2,1
111_A2_1-6_3461,120.617101,24.349311,A2,1
111_A2_1-6_3462,120.545355,24.048504,A2,1
111_A2_1-6_3463,120.539832,24.081059,A2,1
111_A2_1-6_3464,120.819602,24.571012,A2,1
111_A2_1-6_3465,121.501081,25.130621,A2,1
111_A2_1-6_3466,121.28346,24.930946,A2,1
111_A2_1-6_3467,121.460508,25.00741,A2,1
111_A2_1-6_3468,121.523775,25.055079,A2,1
111_A2_1-6_3469,121.462486,25.085766,A2,1
111_A2_1-6_3470,121.009846,24.806907,A2,1
111_A2_1-6_3471,121.432623,25.071894,A2,1
111_A2_1-6_3472,120.241172,22.998459,A2,1
111_A2_1-6_3473,120.31552,23.031814,A2,1
111_A2_1-6_3474,120.223247,23.010204,A2,1
111_A2_1-6_3475,121.242748,24.923554,A2,1
111_A2_1-6_3476,120.662686,24.157088,A2,1
111_A2_1-6_3477,120.320619,22.657633,A2,1
111_A2_1-6_3478,121.401257,25.079895,A2,1
111_A2_1-6_3479,120.352382,22.69403,A2,1
111_A2_1-6_3480,121.28216,24.98686,A2,1
111_A2_1-6_3481,121.224798,24.948503,A2,1
111_A2_1-6_3482,121.604957,23.97468,A2,1
111_A2_1-6_3483,121.511531,25.044109,A2,1
111_A2_1-6_3484,121.45996,24.978063,A2,1
111_A2_1-6_3485,120.68543,24.170816,A2,1
111_A2_1-6_3486,121.308239,24.992996,A2,1
111_A2_1-6_3487,120.304704,22.632052,A2,1
111_A2_1-6_3488,121.289214,24.883643,A2,1
111_A2_1-6_3489,121.500149,25.129048,A2,1
111_A2_1-6_3490,120.180719,23.145897,A2,1
111_A2_1-6_3491,121.327891,24.986101,A2,1
111_A2_1-6_3492,121.259114,24.976996,A2,1
111_A2_1-6_3493,121.309294,24.997527,A2,1
111_A2_1-6_3494,120.988953,24.688617,A2,1
111_A2_1-6_3495,120.585503,23.961353,A2,1
111_A2_1-6_3496,121.316233,23.334548,A2,1
111_A2_1-6_3497,121.537136,25.072439,A2,1
111_A2_1-6_3498,120.608483,23.761884,A2,1
111_A2_1-6_3499,120.8153,24.26082,A2,1
111_A2_1-6_3500,121.129524,24.936422,A2,1
111_A2_1-6_3501,120.19758,22.988496,A2,1
111_A2_1-6_3502,121.233425,24.954687,A2,1
111_A2_1-6_3503,120.549844,23.923309,A2,1
111_A2_1-6_3504,121.777951,24.657651,A2,1
111_A2_1-6_3505,121.013309,24.873887,A2,1
111_A2_1-6_3506,121.559007,24.976708,A2,1
111_A2_1-6_3507,120.629923,24.34376,A2,1
111_A2_1-6_3508,121.522771,25.063881,A2,1
111_A2_1-6_3509,121.582069,25.080759,A2,1
111_A2_1-6_3510,121.105755,25.016617,A2,1
111_A2_1-6_3511,121.462284,25.013936,A2,1
111_A2_1-6_3512,121.371817,24.934741,A2,1
111_A2_1-6_3513,120.68535,23.756201,A2,1
111_A2_1-6_3514,121.481682,25.221923,A2,1
111_A2_1-6_3515,120.336275,23.172607,A2,1
